smiles,actual_exp,pred_exp,residual
CC(C)(C)/[N+]([O-])=C/c1ccccc1O,1.3,-0.98333085,-2.2833308458328245
CC(C)(C)/[N+]([O-])=C/c1ccncc1,0.4,2.9056277,2.505627727508545
CC(C)(C)/[N+]([O-])=C\c1ccccc1[N+](=O)[O-],0.8,1.5488576,0.748857569694519
CC(C)(C)/[N+]([O-])=N/C#N,1.4,2.1626666,0.7626665592193604
CC(C)(C)C,3.11,1.0228816,-2.087118372917175
CC(C)(C)C#N,1.08,3.2206905,2.1406904888153075
CC(C)(C)C(=O)C(C#N)N=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.44,2.7307637,-2.7092363262176518
CC(C)(C)C(=O)C(C#N)N=Nc1cc(C(F)(F)F)ccc1Cl,5.31,3.3788607,-1.931139287948608
CC(C)(C)C(=O)C(C#N)N=Nc1cc(Cl)c(Cl)cc1Cl,5.86,-0.27345973,-6.1334597325325015
CC(C)(C)C(=O)C(C#N)N=Nc1ccc(Cl)cc1C(F)(F)F,5.67,1.9635807,-3.7064192724227905
CC(C)(C)C(=O)C(C#N)N=Nc1cccc(Cl)c1,4.62,2.9429386,-1.6770614337921144
CC(C)(C)C(=O)C(C)(C)C,3.0,4.8830767,1.8830766677856445
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.77,2.0868902,-0.6831097793579102
CC(C)(C)C(=O)CC(C(O)C(C)(C)C)n1cncn1,1.95,4.8450613,2.8950613021850584
CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(c3ccc(Cl)c(Cl)c3)C2)cc1,3.93,5.8163867,1.8863866996765135
CC(C)(C)C(=O)NN,-0.35,2.3421414,2.692141389846802
CC(C)(C)C(=O)N[C@H]1CCCCNC1=O,0.58,1.5574625,0.9774624538421631
CC(C)(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.88,1.0756166,-2.8043834018707274
CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.83,2.4219415,-0.40805848121643074
CC(C)(C)C(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.4,2.7765186,-0.6234814167022704
CC(C)(C)C(=O)Nc1ccccc1,1.99,2.4939744,0.5039744472503662
CC(C)(C)C(=O)O,1.48,6.607912,5.127912063598632
CC(C)(C)C(=O)OCC1CCC(n2cnc3c(O)ncnc32)O1,0.6,2.868446,2.268446111679077
CC(C)(C)C(=O)OCC1OC(n2cc(I)c(O)nc2=O)CC1O,1.34,2.1511436,0.8111435508728027
CC(C)(C)C(=O)OCCOCn1cnc2c(O)nc(=N)[nH]c21,0.3,4.5100865,4.210086536407471
CC(C)(C)C(=O)OCOC(=O)C1=C(CSc2nncs2)CSC2C(NC(=O)Cn3cnnn3)C(=O)N12,1.45,1.1848854,-0.26511461734771724
CC(C)(C)C(=O)OCOc1ccccc1/C(O)=N/CN1CCOCC1,1.81,4.2374377,2.4274377250671386
CC(C)(C)C(=O)OCOc1ccccc1C(N)=O,2.0,3.2102127,1.2102127075195312
CC(C)(C)C(=O)OCn1cc(F)c(O)nc1=O,0.66,1.5090965,0.8490965032577514
CC(C)(C)C(=O)OCn1cc2c(O)ncnc2n1,0.79,1.0276235,0.23762353420257565
CC(C)(C)C(=O)OCn1ncc2c(O)ncnc21,1.07,3.1260264,2.056026391983032
CC(C)(C)C(=O)c1ccccc1,3.0,2.2391853,-0.7608146667480469
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1,4.56,-0.83510303,-5.395103034973144
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=S)n1ccnc1,6.06,1.9744405,-4.085559544563293
CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n1ccnc1,4.37,2.1086726,-2.2613273811340333
CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n1ccnc1,5.11,2.3030772,-2.8069227790832523
CC(C)(C)C(COc1ccc(C#N)cc1)OC(=O)n1ccnc1,3.15,2.9201772,-0.22982277870178214
CC(C)(C)C(COc1ccc(C(F)(F)F)cc1)OC(=O)n1ccnc1,4.15,-1.3440803,-5.494080328941346
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,4.19,3.5941231,-0.5958768749237064
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=S)n1ccnc1,4.96,2.6220772,-2.337922773361206
CC(C)(C)C(COc1ccc(F)cc1)OC(=O)n1ccnc1,3.68,3.2865186,-0.39348142623901383
CC(C)(C)C(COc1ccc(F)cc1)OC(=S)n1ccnc1,4.37,0.26619905,-4.103800947666168
CC(C)(C)C(COc1ccc(I)cc1)OC(=O)n1ccnc1,4.3,1.3872114,-2.9127885580062864
CC(C)(C)C(COc1ccc(S(C)(=O)=O)cc1)OC(=O)n1ccnc1,2.59,3.1589673,0.5689672565460206
CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,3.35,5.7361827,2.386182689666748
CC(C)(C)C(COc1ccccc1)OC(=O)n1ccnc1,3.58,1.4642756,-2.115724401473999
CC(C)(C)C(COc1ccccc1)OC(=S)n1ccnc1,4.27,1.5754293,-2.6945706796646114
CC(C)(C)C(N)Cc1ccccc1,2.91,2.46539,-0.44461003303527846
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,3.7,2.6766117,-1.0233883380889894
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,3.8,3.1182868,-0.6817131519317625
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,3.67,3.7239897,0.05398972511291511
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,4.3,1.7107338,-2.589266228675842
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.2,0.9983556,-2.2016443729400637
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,3.8,1.4473506,-2.35264937877655
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,4.16,3.2850738,-0.8749262428283693
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,2.9,1.9021416,-0.997858428955078
CC(C)(C)C1(C)C(O)=NC(=O)N=C1O,0.8,1.7706568,0.9706568241119384
CC(C)(C)C1(Cl)C(O)=NC(=O)N=C1O,0.82,0.2436275,-0.5763724964857101
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,5.2,1.8257524,-3.3742476224899294
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,4.42,2.5030503,-1.9169496726989745
CC(C)(C)C1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.4,2.5853672,0.18536720275878915
CC(C)(C)C1C(O)=NC(=O)N=C1O,0.28,2.6001594,2.320159406661987
CC(C)(C)C1CCC(O)CC1,3.23,0.20888467,-3.021115328669548
CC(C)(C)C1CCCCC1,5.04,3.5487573,-1.4912426853179932
CC(C)(C)C1CCN(N=O)CC1,2.54,1.4761261,-1.0638739252090454
CC(C)(C)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.36,-0.280801,-0.640800998210907
CC(C)(C)CC(N)C(=O)O,-1.42,1.7623681,3.182368083000183
CC(C)(C)CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.71,3.171806,0.4618060970306397
CC(C)(C)CN=C(O)C=Cc1ccc([N+](=O)[O-])o1,2.61,1.8338579,-0.7761421060562133
CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,3.08,-1.5107278,-4.590727763175964
CC(C)(C)CO,1.31,0.8055701,-0.5044298744201661
CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,0.75,1.3653412,0.6153411865234375
CC(C)(C)N,0.4,1.4364207,1.0364206790924073
CC(C)(C)N(/N=C(\O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,3.49,2.6765609,-0.8134391212463381
CC(C)(C)N(/N=C(\O)c1cccc(F)c1)C(=O)c1ccccc1Cl,2.88,3.775789,0.8957890224456788
CC(C)(C)N(/N=C(\O)c1ccccc1)C(=O)c1c(F)cccc1Cl,2.34,-0.23826231,-2.5782623106241225
CC(C)(C)N(/N=C(\O)c1ccccc1)C(=O)c1cc(F)c(F)c(F)c1F,3.44,0.23595713,-3.204042869210243
CC(C)(C)N(/N=C(\O)c1ccccc1Cl)C(=O)c1ccccc1Cl,2.75,1.7952533,-0.9547467231750488
CC(C)(C)N(/N=C(\O)c1ccccc1F)C(=O)c1ccccc1Cl,2.63,2.78557,0.15556990623474132
CC(C)(C)N(CC(O)COc1ccccc1)CC(O)COc1ccccc1,3.99,2.0776997,-1.9123003387451174
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,3.22,4.3077493,1.087749271392822
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1Cl,3.51,0.736147,-2.773853013515472
CC(C)(C)N(NC(=O)c1ccc(F)cc1)C(=O)c1ccccc1Cl,2.87,-0.048547104,-2.9185471040010453
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(Cl)cccc1Cl,2.56,2.0708766,-0.48912340164184576
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)c(F)c(F)c(F)c1F,3.25,1.6321715,-1.6178284883499146
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16,0.30073076,-1.859269235134125
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cc(Cl)ccc1Cl,3.36,4.5566497,1.196649684906006
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,3.66,2.2766767,-1.3833233451843263
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C#N)cc1,2.5,3.789372,1.2893719673156738
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C(F)(F)F)cc1,3.77,4.202053,0.43205307006835936
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,4.25,2.2460468,-2.003953218460083
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,3.42,0.86653584,-2.5534641575813293
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,3.55,2.199574,-1.3504260063171385
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,2.85,0.16815226,-2.681847742199898
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,3.78,2.656535,-1.1234650897979734
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,2.63,1.6764354,-0.9535646486282348
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Br)c1,3.49,1.7257209,-1.7642791175842287
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C#N)c1,2.34,-1.9962732,-4.336273159980774
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C(F)(F)F)c1,3.61,1.6058251,-2.0041749334335326
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1,3.28,-0.1683992,-3.4483991998434065
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1Cl,3.41,8.18604,4.776039924621582
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(F)c1,2.78,3.128479,0.3484790039062502
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(I)c1,3.72,2.626857,-1.0931429576873781
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,2.73,2.2956982,-0.4343018341064453
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,2.45,1.7695675,-0.6804325103759767
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Br,2.69,3.1523645,0.4623644924163819
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,2.85,0.24458602,-2.605413979291916
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Cl,2.59,1.6968178,-0.8931822443008421
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F,2.38,1.6135896,-0.766410355567932
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1I,2.83,1.5610826,-1.2689173984527589
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1[N+](=O)[O-],2.27,2.0254087,-0.2445912551879883
CC(C)(C)N=C(O)C=Cc1ccc([N+](=O)[O-])o1,2.33,0.17021923,-2.159780772328377
CC(C)(C)N=O,0.91,1.2913581,0.38135811328887936
CC(C)(C)NC(=O)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,4.13,2.534269,-1.5957309055328368
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.7,3.685592,-1.01440806388855
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.03,-0.18258728,-3.2125872808694838
CC(C)(C)NC(=O)C1CN(C(=O)OCc2ccccc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,4.67,0.7898302,-3.880169792175293
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,3.49,1.9705168,-1.519483199119568
CC(C)(C)NC(=O)C1CN(S(=O)(=O)c2cccc3cccnc23)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,3.7,1.5016505,-2.1983495473861696
CC(C)(C)NC(=O)COC(=O)c1ccccc1,2.26,4.2122197,1.9522197151184084
CC(C)(C)NC(=O)NN,-0.81,-0.24010988,0.5698901242017747
CC(C)(C)NC(=O)NO,0.5,3.6985407,3.198540687561035
CC(C)(C)NC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,3.09,-0.3193825,-3.4093824887275694
CC(C)(C)NC(=O)Nc1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,1.77,1.5345439,-0.23545612812042238
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,2.9,2.1840637,-0.7159363269805907
CC(C)(C)NCC(COc1nsnc1N1CCOCC1)OC(=O)C1CC1,3.54,0.3208477,-3.219152309894562
CC(C)(C)NCC(O)COC1CCCc2ccccc21,3.55,2.0158367,-1.5341632843017576
CC(C)(C)NCC(O)COCC=Cc1ccccc1,2.29,1.317716,-0.9722839975357056
CC(C)(C)NCC(O)COCCCc1ccccc1,2.58,1.9443737,-0.6356262731552125
CC(C)(C)NCC(O)COCCOc1ccccc1,2.35,4.0525804,1.7025803565979003
CC(C)(C)NCC(O)COCCc1ccccc1,2.52,4.007347,1.4873471069335937
CC(C)(C)NCC(O)COCc1ccccc1,1.7,0.7382927,-0.9617073059082031
CC(C)(C)NCC(O)CON=C(C1CC1)C1CC1,1.84,0.8953675,-0.9446324968338013
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0.81,1.3239915,0.5139915370941162
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,2.4,2.8542821,0.4542821407318116
CC(C)(C)NCC(O)COc1cccc2c1CCN(C=O)C2,1.3,2.9932754,1.6932754039764404
CC(C)(C)NCC(O)COc1ccccc1,1.5,2.0970104,0.5970103740692139
CC(C)(C)NCC(O)COc1ccccc1C#N,1.6,4.675638,3.075638198852539
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,4.15,-0.30348063,-4.453480625152588
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0.74,2.9828815,2.2428815460205076
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.9,6.380182,5.480181789398193
CC(C)(C)NCCO,0.41,2.4401343,2.030134286880493
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,-0.22,1.3393706,1.559370608329773
CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,1.76,0.2674148,-1.4925851917266846
CC(C)(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.68,4.2496305,2.569630451202393
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,1.41,3.27447,1.864470090866089
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,1.37,3.6519508,2.2819508361816405
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,0.96,3.6018083,2.6418083095550537
CC(C)(C)NSc1nc2ccccc2s1,4.67,1.2088045,-3.461195511817932
CC(C)(C)Nc1nc(N)nc(Cl)n1,1.94,2.7781117,0.8381116962432862
CC(C)(C)Nc1nc(N)nc(O)n1,2.07,2.65495,0.5849499034881593
CC(C)(C)O,0.35,3.9226363,3.572636270523071
CC(C)(C)O/C(O)=N/C(Cc1ccccc1)/C(O)=N/C(Cc1ccc(O)cc1)C(=O)O,2.79,4.4256206,1.6356205558776855
CC(C)(C)OC(=O)C(C(=O)OC(C)(C)C)=C1SCCS1,2.805,2.3944843,-0.41051571846008317
CC(C)(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.68,1.3017441,-1.3782558965682985
CC(C)(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.06,4.45562,1.3956198120117187
CC(C)(C)OC(=O)CN1C(=O)CC1Oc1ccc2ccccc2c1,3.6,1.4375443,-2.162455654144287
CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1,3.0,1.5105158,-1.489484190940857
CC(C)(C)OC(=O)N1CCC(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,2.8,2.150977,-0.6490231037139891
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cc2)CC1,3.9,2.3699813,-1.5300187110900878
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.2,1.4245926,-1.775407385826111
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nc2)CC1,3.1,6.9491625,3.849162483215332
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,2.8,0.22931321,-2.570686790347099
CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.4,2.1790252,-1.220974826812744
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,3.7,2.0419722,-1.6580278396606447
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.27,4.5104375,1.2404374885559082
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,2.93,0.8545932,-2.075406782627106
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,3.4,1.3997751,-2.0002248525619506
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,2.81,0.38348722,-2.4265127754211426
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3F)cn2)CC1,3.6,0.11913897,-3.4808610290288926
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3S(C)(=O)=O)cn2)CC1,2.4,2.4631398,0.06313977241516122
CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,3.4,3.234708,-0.16529192924499503
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,2.65,1.2085439,-1.44145610332489
CC(C)(C)OC(=O)NCCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1.2,0.9750747,-0.22492529153823848
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,-1.1,2.3735554,3.4735554218292237
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,2.48,0.98840916,-1.491590838432312
CC(C)(C)OC(N)=O,0.48,-1.0673608,-1.547360758781433
CC(C)(C)OCCO,0.39,5.060552,4.6705521202087406
CC(C)(C)S(=O)(=O)CC(Cc1cccc2ccccc12)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,3.15,2.4258296,-0.7241703510284423
CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,2.75,1.9675854,-0.7824145555496216
CC(C)(C)SSc1ncc[nH]1,2.56,0.080381855,-2.479618144631386
CC(C)(C)[N+](=O)C=C1C=CN(O)C=C1,-1.05,1.1844279,2.2344278573989866
CC(C)(C)[N+](=O)[O-],1.17,3.724093,2.554092960357666
CC(C)(C)[N+]([O-])=Cc1ccccc1,1.26,2.4914095,1.2314095401763916
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,6.06,-0.021445364,-6.081445363759994
CC(C)(C)c1cc(C(O)CCC2CCNCC2)c2ccccc2n1,3.63,6.3345876,2.704587574005127
CC(C)(C)c1cc(C2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1,6.86,2.9110134,-3.94898663520813
CC(C)(C)c1cc(O)cc(C(C)(C)C)c1,4.64,2.0895464,-2.5504535579681393
CC(C)(C)c1cc(O)ccc1[N+](=O)[O-],3.65,2.0679579,-1.582042121887207
CC(C)(C)c1cc(O)n2nc(N)nc2n1,-0.2,1.8190371,2.0190370798110964
CC(C)(C)c1cc(OC2OC(CO)C(O)C(O)C2O)cc(C(C)(C)C)c1,2.73,3.3520548,0.6220548343658447
CC(C)(C)c1cc2nc3c(c(O)n2n1)CN(Cc1ccccc1)C3=O,1.9,4.3081307,2.408130741119385
CC(C)(C)c1ccc(-c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br)cc1,4.3,-0.5233977,-4.82339768409729
CC(C)(C)c1ccc(-c2nc3ncccc3[nH]2)cc1,4.82,2.418121,-2.4018789005279544
CC(C)(C)c1ccc(C(=O)N=NCc2ccccc2O)cc1,4.73,0.6047932,-4.125206809043885
CC(C)(C)c1ccc(C(=O)O)cc1,3.85,1.0784047,-2.771595335006714
CC(C)(C)c1ccc(C(CCN2CCCC2)c2ccccc2)cc1,6.72,3.2787595,-3.4412405204772947
CC(C)(C)c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,6.83,1.3140154,-5.5159846115112305
CC(C)(C)c1ccc(C(N)=O)cc1,2.51,0.995479,-1.5145210123062132
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.99,1.5538838,-2.4361162090301516
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)c3ccccc3)CC2)cc1,4.06,0.5998612,-3.4601387953758236
CC(C)(C)c1ccc(C2=NC(=O)C(CC(=O)O)S2)cc1,-0.1,0.03224592,0.1322459191083908
CC(C)(C)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,4.88,0.74504375,-4.134956245422363
CC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.05,3.5076933,-0.5423067092895506
CC(C)(C)c1ccc(CC(=O)O)cc1,2.98,0.2859009,-2.694099109172821
CC(C)(C)c1ccc(CC2CCCC2(O)Cn2cncn2)cc1,3.97,1.2603986,-2.7096013736724855
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,5.51,2.04741,-3.462589988708496
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,6.37,7.2774982,0.9074982452392577
CC(C)(C)c1ccc(N)cc1,2.7,0.95579004,-1.744209957122803
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.19,1.4692978,-3.7207022333145146
CC(C)(C)c1ccc(O)cc1,3.31,2.244438,-1.0655620670318604
CC(C)(C)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,1.18,3.381786,2.201786108016968
CC(C)(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.82,3.9256,-0.8943999481201175
CC(C)(C)c1ccc(OCC2CNC(=N)O2)cc1,2.84,2.306513,-0.5334869289398192
CC(C)(C)c1ccc([N+](=O)[O-])cc1,3.89,0.6188376,-3.271162405014038
CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCO2,2.26,2.805915,0.5459151172637942
CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,1.71,2.171244,0.4612439060211182
CC(C)(C)c1ccc2oc(N(N)CCC#N)nc2c1,2.82,-0.3432051,-3.163205094337463
CC(C)(C)c1cccc(C(C)(C)C)c1O,4.92,1.6770848,-3.242915196418762
CC(C)(C)c1cccc(C(C)(C)C)n1,4.14,2.7667575,-1.3732425117492673
CC(C)(C)c1cccc(C2C(=O)c3ccccc3C2=O)c1,4.88,5.5219145,0.6419144821166993
CC(C)(C)c1cccc(O)c1,3.3,-1.0811675,-4.381167459487915
CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,1.01,1.2752397,0.2652397060394287
CC(C)(C)c1cccc(OCC(=O)O)c1,2.96,1.7349925,-1.225007495880127
CC(C)(C)c1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,5.12,-0.22225057,-5.342250565886498
CC(C)(C)c1ccccc1,4.11,1.9504102,-2.1595897531509403
CC(C)(C)c1ccccc1O,3.31,1.327573,-1.9824270582199097
CC(C)(C)c1ccccc1OCC(=O)O,3.33,3.1012137,-0.22878630638122566
CC(C)(C)c1ccccn1,2.4,2.6314704,0.2314704418182374
CC(C)(C)c1nnc(N)o1,0.48,3.1467726,2.666772623062134
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CC3CN4)nc21,-0.41,-0.26532465,0.14467534780502317
CC(C)(C)n1ccnc1C=NO,0.85,2.2923305,1.442330503463745
CC(C)(CCC(=O)O)C(=O)O,0.67,3.09362,2.4236200618743897
CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,2.92,2.1429334,-0.7770666313171386
CC(C)(CN1CCCCC1)C(=O)c1ccccc1,3.78,6.1658587,2.3858587455749514
CC(C)(CO)N=O,-0.52,1.7845505,2.3045505475997925
CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,3.37,3.1162088,-0.253791208267212
CC(C)(CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O,1.07,1.3090931,0.23909311771392816
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)CON=C(C1CC1)C1CC1,3.29,-1.4834307,-4.773430743217468
CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.91,4.1734247,2.26342472076416
CC(C)(Cc1ccccc1)/N=C(\O)N(CCCl)N=O,3.73,2.0392883,-1.6907117176055908
